name,category,source,lat,lon,wikidata_qid,id
Solar das Laranjeiras,landmark_and_historical_building,overture,-22.93522071838379,-43.189125061035156,,overture:Solar das Laranjeiras:-22.93522:-43.18913
Solar de Aveiro,landmark_and_historical_building,overture,-22.899616241455078,-43.11545181274414,,overture:Solar de Aveiro:-22.89962:-43.11545
Solar do Grajau',landmark_and_historical_building,overture,-22.91786003112793,-43.260982513427734,,overture:Solar do Grajau':-22.91786:-43.26098
Solar dos Ingleses condo,landmark_and_historical_building,overture,-22.87981605529785,-43.26124954223633,,overture:Solar dos Ingleses condo:-22.87982:-43.26125
Somep,landmark_and_historical_building,overture,-22.8479061126709,-43.26127243041992,,overture:Somep:-22.84791:-43.26127
Sonho Da Casa Própria,landmark_and_historical_building,overture,-22.878883361816406,-43.271751403808594,,overture:Sonho Da Casa Própria:-22.87888:-43.27175
Soul Península by Canopus,landmark_and_historical_building,overture,-22.989952087402344,-43.34910202026367,,overture:Soul Península by Canopus:-22.98995:-43.34910
Soul Rio - Bairro de Fátima,landmark_and_historical_building,overture,-22.916576385498047,-43.18810272216797,,overture:Soul Rio - Bairro de Fátima:-22.91658:-43.18810
Souto Bistrot Tropical,landmark_and_historical_building,overture,-22.986408233642578,-43.199222564697266,,overture:Souto Bistrot Tropical:-22.98641:-43.19922
Spazio Mário Guimarães,landmark_and_historical_building,overture,-22.757946014404297,-43.4600944519043,,overture:Spazio Mário Guimarães:-22.75795:-43.46009
Spazio Reale,landmark_and_historical_building,overture,-22.936573028564453,-43.35918045043945,,overture:Spazio Reale:-22.93657:-43.35918
Spazio Recoleta,landmark_and_historical_building,overture,-22.83962631225586,-43.317413330078125,,overture:Spazio Recoleta:-22.83963:-43.31741
Spazio Recriart,landmark_and_historical_building,overture,-22.931570053100586,-43.353477478027344,,overture:Spazio Recriart:-22.93157:-43.35348
Spazio Regence,landmark_and_historical_building,overture,-22.927265167236328,-43.365108489990234,,overture:Spazio Regence:-22.92727:-43.36511
Spazio Reserva Imperial,landmark_and_historical_building,overture,-22.92452049255371,-43.38975143432617,,overture:Spazio Reserva Imperial:-22.92452:-43.38975
Spazio Riverside,landmark_and_historical_building,overture,-22.8889217376709,-43.304386138916016,,overture:Spazio Riverside:-22.88892:-43.30439
Spazio Rotterdam,landmark_and_historical_building,overture,-22.9177303314209,-43.371822357177734,,overture:Spazio Rotterdam:-22.91773:-43.37182
Splendore Araguaia,landmark_and_historical_building,overture,-22.935949325561523,-43.33879470825195,,overture:Splendore Araguaia:-22.93595:-43.33879
Stand Jardins Nova Iguaçu,landmark_and_historical_building,overture,-22.758405685424805,-43.45808029174805,,overture:Stand Jardins Nova Iguaçu:-22.75841:-43.45808
Stand Novolar Penha,landmark_and_historical_building,overture,-22.838516235351562,-43.27519226074219,,overture:Stand Novolar Penha:-22.83852:-43.27519
Stand de Vendas,landmark_and_historical_building,overture,-23.014070510864258,-43.467403411865234,,overture:Stand de Vendas:-23.01407:-43.46740
Stardust,landmark_and_historical_building,overture,-22.946760177612305,-43.33684158325195,,overture:Stardust:-22.94676:-43.33684
Start Tijuca,landmark_and_historical_building,overture,-22.925683975219727,-43.226016998291016,,overture:Start Tijuca:-22.92568:-43.22602
Studio Privativo,landmark_and_historical_building,overture,-22.952960968017578,-43.38086700439453,,overture:Studio Privativo:-22.95296:-43.38087
Studios 111,landmark_and_historical_building,overture,-22.919240951538086,-43.22382736206055,,overture:Studios 111:-22.91924:-43.22383
Studios Nogueira Lopes,landmark_and_historical_building,overture,-22.9180965423584,-43.18408203125,,overture:Studios Nogueira Lopes:-22.91810:-43.18408
"Sugar Loaf, Rio de Janeiro",landmark_and_historical_building,overture,-22.93299674987793,-43.183109283447266,,"overture:Sugar Loaf, Rio de Janeiro:-22.93300:-43.18311"
Summer Coast,landmark_and_historical_building,overture,-23.003419876098633,-43.328765869140625,,overture:Summer Coast:-23.00342:-43.32877
SunDeck,landmark_and_historical_building,overture,-23.001203536987305,-43.39118576049805,,overture:SunDeck:-23.00120:-43.39119
SunPlaza,landmark_and_historical_building,overture,-23.001123428344727,-43.39000701904297,,overture:SunPlaza:-23.00112:-43.39001
Sunflower,landmark_and_historical_building,overture,-23.017547607421875,-43.4823112487793,,overture:Sunflower:-23.01755:-43.48231
Sunrise House Garden,landmark_and_historical_building,overture,-23.015352249145508,-43.4815673828125,,overture:Sunrise House Garden:-23.01535:-43.48157
Sunset Icaraí LANÇAMENTO,landmark_and_historical_building,overture,-22.911958694458008,-43.107234954833984,,overture:Sunset Icaraí LANÇAMENTO:-22.91196:-43.10723
Sunshine Drive Resort,landmark_and_historical_building,overture,-23.0102596282959,-43.37023162841797,,overture:Sunshine Drive Resort:-23.01026:-43.37023
Síndico Transparente - Serviços para Condomínios,landmark_and_historical_building,overture,-22.936992645263672,-43.1773567199707,,overture:Síndico Transparente - Serviços para Condomínios:-22.93699:-43.17736
Sítio São Luiz,landmark_and_historical_building,overture,-22.889286041259766,-43.516380310058594,,overture:Sítio São Luiz:-22.88929:-43.51638
Sítio da Chaminé - Itaguaí,landmark_and_historical_building,overture,-22.890913009643555,-43.321006774902344,,overture:Sítio da Chaminé - Itaguaí:-22.89091:-43.32101
Tancredo Martins Costa,landmark_and_historical_building,overture,-22.912872314453125,-43.30023956298828,,overture:Tancredo Martins Costa:-22.91287:-43.30024
Taquara,landmark_and_historical_building,overture,-22.9306583404541,-43.393280029296875,,overture:Taquara:-22.93066:-43.39328
Taquara - Jacarepaguá,landmark_and_historical_building,overture,-22.921550750732422,-43.37098693847656,,overture:Taquara - Jacarepaguá:-22.92155:-43.37099
Tatelise's House,landmark_and_historical_building,overture,-22.968564987182617,-43.18586349487305,,overture:Tatelise's House:-22.96856:-43.18586
Tellos 2,landmark_and_historical_building,overture,-22.89141845703125,-43.27827835083008,,overture:Tellos 2:-22.89142:-43.27828
Terraço Panorâmico,landmark_and_historical_building,overture,-22.914140701293945,-43.167091369628906,,overture:Terraço Panorâmico:-22.91414:-43.16709
The Flower,landmark_and_historical_building,overture,-22.907201766967773,-43.10248947143555,,overture:The Flower:-22.90720:-43.10249
The Place Icarai,landmark_and_historical_building,overture,-22.90848731994629,-43.10312271118164,,overture:The Place Icarai:-22.90849:-43.10312
The Wonderful World of Pink Jana,landmark_and_historical_building,overture,-22.967309951782227,-43.3861198425293,,overture:The Wonderful World of Pink Jana:-22.96731:-43.38612
Thierre Festas,landmark_and_historical_building,overture,-22.8051700592041,-43.361270904541016,,overture:Thierre Festas:-22.80517:-43.36127
Tijolinho,landmark_and_historical_building,overture,-22.921955108642578,-43.25212097167969,,overture:Tijolinho:-22.92196:-43.25212
Tijuca,landmark_and_historical_building,overture,-22.926008224487305,-43.22654342651367,,overture:Tijuca:-22.92601:-43.22654
Tijuca Central Building,landmark_and_historical_building,overture,-22.923574447631836,-43.22915267944336,,overture:Tijuca Central Building:-22.92357:-43.22915
Tijuca Office Center,landmark_and_historical_building,overture,-22.92485809326172,-43.22536087036133,,overture:Tijuca Office Center:-22.92486:-43.22536
Tom Delfim Moreira Leblon,landmark_and_historical_building,overture,-22.986560821533203,-43.221405029296875,,overture:Tom Delfim Moreira Leblon:-22.98656:-43.22141
Top Duplex,landmark_and_historical_building,overture,-23.023069381713867,-43.489097595214844,,overture:Top Duplex:-23.02307:-43.48910
Torre Da Vivo Vila Isabel,landmark_and_historical_building,overture,-22.91250228881836,-43.239723205566406,,overture:Torre Da Vivo Vila Isabel:-22.91250:-43.23972
Torre Niemeyer,landmark_and_historical_building,overture,-23.00208282470703,-43.328269958496094,,overture:Torre Niemeyer:-23.00208:-43.32827
Tour de Nantes,landmark_and_historical_building,overture,-22.98518943786621,-43.20576477050781,,overture:Tour de Nantes:-22.98519:-43.20576
Trakinas House,landmark_and_historical_building,overture,-22.873958587646484,-43.342655181884766,,overture:Trakinas House:-22.87396:-43.34266
Travessa Antônio Pedro 12,landmark_and_historical_building,overture,-22.90912628173828,-43.10982894897461,,overture:Travessa Antônio Pedro 12:-22.90913:-43.10983
Travessa Bernardo,landmark_and_historical_building,overture,-22.90201759338379,-43.30796813964844,,overture:Travessa Bernardo:-22.90202:-43.30797
Travessa Caldeira,landmark_and_historical_building,overture,-22.87063217163086,-43.102783203125,,overture:Travessa Caldeira:-22.87063:-43.10278
Travessa Cordeiro N 55,landmark_and_historical_building,overture,-22.885854721069336,-43.29579544067383,,overture:Travessa Cordeiro N 55:-22.88585:-43.29580
Travessa Cunha Galvão 1137,landmark_and_historical_building,overture,-22.9366397857666,-43.349365234375,,overture:Travessa Cunha Galvão 1137:-22.93664:-43.34937
Travessa Nossa Senhora de Fátima,landmark_and_historical_building,overture,-22.937458038330078,-43.38710403442383,,overture:Travessa Nossa Senhora de Fátima:-22.93746:-43.38710
Travessa Pastor Francisco Soren,landmark_and_historical_building,overture,-22.834667205810547,-43.29758071899414,,overture:Travessa Pastor Francisco Soren:-22.83467:-43.29758
Travessa seis,landmark_and_historical_building,overture,-22.865346908569336,-43.2381477355957,,overture:Travessa seis:-22.86535:-43.23815
Trendy E-Home,landmark_and_historical_building,overture,-22.93229103088379,-43.24739074707031,,overture:Trendy E-Home:-22.93229:-43.24739
Tribunal Regional do Trabalho da 1a Regiao Niteroi,landmark_and_historical_building,overture,-22.893707275390625,-43.12129592895508,,overture:Tribunal Regional do Trabalho da 1a Regiao Niteroi:-22.89371:-43.12130
Trilha Morro da Babilônia -RJ,landmark_and_historical_building,overture,-22.944150924682617,-43.38671112060547,,overture:Trilha Morro da Babilônia -RJ:-22.94415:-43.38671
Trilha da Pedra da Gavea,landmark_and_historical_building,overture,-23.001487731933594,-43.30535888671875,,overture:Trilha da Pedra da Gavea:-23.00149:-43.30536
Triplex Leme,landmark_and_historical_building,overture,-22.96164321899414,-43.16940689086914,,overture:Triplex Leme:-22.96164:-43.16941
Twenty Botafogo,landmark_and_historical_building,overture,-22.95172882080078,-43.19422912597656,,overture:Twenty Botafogo:-22.95173:-43.19423
Type Tijuca,landmark_and_historical_building,overture,-22.912216186523438,-43.21792221069336,,overture:Type Tijuca:-22.91222:-43.21792
Union Square RJ,landmark_and_historical_building,overture,-22.9728946685791,-43.391536712646484,,overture:Union Square RJ:-22.97289:-43.39154
Unique Offices,landmark_and_historical_building,overture,-22.923561096191406,-43.369239807128906,,overture:Unique Offices:-22.92356:-43.36924
Unique Tijuca,landmark_and_historical_building,overture,-22.927255630493164,-43.23698806762695,,overture:Unique Tijuca:-22.92726:-43.23699
Up Barra,landmark_and_historical_building,overture,-22.956798553466797,-43.347877502441406,,overture:Up Barra:-22.95680:-43.34788
Up Barra Mais,landmark_and_historical_building,overture,-22.967199325561523,-43.64199447631836,,overture:Up Barra Mais:-22.96720:-43.64199
Up Life,landmark_and_historical_building,overture,-23.022132873535156,-43.48737716674805,,overture:Up Life:-23.02213:-43.48738
Up Norte,landmark_and_historical_building,overture,-22.99832534790039,-43.3651008605957,,overture:Up Norte:-22.99833:-43.36510
Up Nova Iguaçu,landmark_and_historical_building,overture,-22.756549835205078,-43.448265075683594,,overture:Up Nova Iguaçu:-22.75655:-43.44827
Upa de magalhas bastos,landmark_and_historical_building,overture,-22.88100242614746,-43.45863342285156,,overture:Upa de magalhas bastos:-22.88100:-43.45863
VILA da light,landmark_and_historical_building,overture,-22.901851654052734,-43.348392486572266,,overture:VILA da light:-22.90185:-43.34839
VIVAZ Bandeirantes,landmark_and_historical_building,overture,-22.988773345947266,-43.44082260131836,,overture:VIVAZ Bandeirantes:-22.98877:-43.44082
Vale Dourado,landmark_and_historical_building,overture,-22.94407081604004,-43.330692291259766,,overture:Vale Dourado:-22.94407:-43.33069
Vale das Orquídeas,landmark_and_historical_building,overture,-22.881696701049805,-43.373538970947266,,overture:Vale das Orquídeas:-22.88170:-43.37354
Vale do Stucky,landmark_and_historical_building,overture,-22.830080032348633,-43.39949035644531,,overture:Vale do Stucky:-22.83008:-43.39949
Vale dos Bentivis,landmark_and_historical_building,overture,-22.952348709106445,-43.342628479003906,,overture:Vale dos Bentivis:-22.95235:-43.34263
Varanda das Rosas,landmark_and_historical_building,overture,-23.00212287902832,-43.348487854003906,,overture:Varanda das Rosas:-23.00212:-43.34849
Varanda dos Abreus,landmark_and_historical_building,overture,-23.011096954345703,-43.313072204589844,,overture:Varanda dos Abreus:-23.01110:-43.31307
Varandas de Barra Bonita,landmark_and_historical_building,overture,-23.020828247070312,-43.48691940307617,,overture:Varandas de Barra Bonita:-23.02083:-43.48692
Varandas de Botafogo,landmark_and_historical_building,overture,-22.957334518432617,-43.19316864013672,,overture:Varandas de Botafogo:-22.95733:-43.19317
Vargem Grande,landmark_and_historical_building,overture,-22.97685432434082,-43.493309020996094,,overture:Vargem Grande:-22.97685:-43.49331
Vargem Pequena (bairro),landmark_and_historical_building,overture,-22.98055648803711,-43.4636116027832,,overture:Vargem Pequena (bairro):-22.98056:-43.46361
"Vasco da Gama, Rio de Janeiro",landmark_and_historical_building,overture,-22.891944885253906,-43.22694778442383,,"overture:Vasco da Gama, Rio de Janeiro:-22.89194:-43.22695"
Venda velha,landmark_and_historical_building,overture,-22.788278579711914,-43.351192474365234,,overture:Venda velha:-22.78828:-43.35119
Ventanas Nature,landmark_and_historical_building,overture,-22.998884201049805,-43.41744613647461,,overture:Ventanas Nature:-22.99888:-43.41745
Ventura,landmark_and_historical_building,overture,-22.8920841217041,-43.2811279296875,,overture:Ventura:-22.89208:-43.28113
Verdes Encantos,landmark_and_historical_building,overture,-22.748685836791992,-43.51749801635742,,overture:Verdes Encantos:-22.74869:-43.51750
Verona Casablanca,landmark_and_historical_building,overture,-22.901731491088867,-43.68262481689453,,overture:Verona Casablanca:-22.90173:-43.68262
Via Parque Offices,landmark_and_historical_building,overture,-22.983638763427734,-43.3610954284668,,overture:Via Parque Offices:-22.98364:-43.36110
Via Premiere,landmark_and_historical_building,overture,-22.980527877807617,-43.422664642333984,,overture:Via Premiere:-22.98053:-43.42266
Viaduto Paulo De Frontin,landmark_and_historical_building,overture,-22.915630340576172,-43.2100830078125,,overture:Viaduto Paulo De Frontin:-22.91563:-43.21008
Viaduto de Todos os Santos,landmark_and_historical_building,overture,-22.897159576416016,-43.28591537475586,,overture:Viaduto de Todos os Santos:-22.89716:-43.28592
Victoria Park,landmark_and_historical_building,overture,-22.93734359741211,-43.33268737792969,,overture:Victoria Park:-22.93734:-43.33269
Vila 838,landmark_and_historical_building,overture,-22.943737030029297,-43.33283615112305,,overture:Vila 838:-22.94374:-43.33284
Vila Acorizal,landmark_and_historical_building,overture,-22.868728637695312,-43.27950668334961,,overture:Vila Acorizal:-22.86873:-43.27951
"Vila Aliança, Bangu, Rio de Janeiro - RJ",landmark_and_historical_building,overture,-22.872724533081055,-43.472251892089844,,"overture:Vila Aliança, Bangu, Rio de Janeiro - RJ:-22.87272:-43.47225"
Vila Aurélio - Manoel Machado,landmark_and_historical_building,overture,-22.858009338378906,-43.33119201660156,,overture:Vila Aurélio - Manoel Machado:-22.85801:-43.33119
Vila Avance,landmark_and_historical_building,overture,-23.01658821105957,-43.47797393798828,,overture:Vila Avance:-23.01659:-43.47797
Vila Azul,landmark_and_historical_building,overture,-22.885915756225586,-43.38945007324219,,overture:Vila Azul:-22.88592:-43.38945
Vila Balbina,landmark_and_historical_building,overture,-22.985200881958008,-43.62468338012695,,overture:Vila Balbina:-22.98520:-43.62468
Vila Branca Campo Grande,landmark_and_historical_building,overture,-22.92095375061035,-43.545597076416016,,overture:Vila Branca Campo Grande:-22.92095:-43.54560
Vila Carioca,landmark_and_historical_building,overture,-22.91535186767578,-43.24289321899414,,overture:Vila Carioca:-22.91535:-43.24289
Vila Conquista,landmark_and_historical_building,overture,-22.837993621826172,-43.34876251220703,,overture:Vila Conquista:-22.83799:-43.34876
Vila De Vaz Lobo,landmark_and_historical_building,overture,-22.849220275878906,-43.3033332824707,,overture:Vila De Vaz Lobo:-22.84922:-43.30333
Vila Del Mar,landmark_and_historical_building,overture,-22.970870971679688,-43.395259857177734,,overture:Vila Del Mar:-22.97087:-43.39526
"Vila Dona Julia, Anchieta",landmark_and_historical_building,overture,-22.82562255859375,-43.4061164855957,,"overture:Vila Dona Julia, Anchieta:-22.82562:-43.40612"
Vila Dos Mineiros,landmark_and_historical_building,overture,-22.87588119506836,-43.77155303955078,,overture:Vila Dos Mineiros:-22.87588:-43.77155
Vila Esplendida RJ,landmark_and_historical_building,overture,-22.848955154418945,-43.314727783203125,,overture:Vila Esplendida RJ:-22.84896:-43.31473
Vila Guarapari,landmark_and_historical_building,overture,-22.813627243041992,-43.379669189453125,,overture:Vila Guarapari:-22.81363:-43.37967
Vila Isabel Ed.barao Da Vila,landmark_and_historical_building,overture,-22.916921615600586,-43.25770568847656,,overture:Vila Isabel Ed.barao Da Vila:-22.91692:-43.25771
Vila Julieta Engenho Novo,landmark_and_historical_building,overture,-22.90667152404785,-43.27206802368164,,overture:Vila Julieta Engenho Novo:-22.90667:-43.27207
Vila Matina,landmark_and_historical_building,overture,-22.916614532470703,-43.40372848510742,,overture:Vila Matina:-22.91661:-43.40373
Vila Militar Copacabana - VMC - Exército - Army,landmark_and_historical_building,overture,-22.962512969970703,-43.17918014526367,,overture:Vila Militar Copacabana - VMC - Exército - Army:-22.96251:-43.17918
Vila Militar Dos Afonsos,landmark_and_historical_building,overture,-22.88625717163086,-43.38007736206055,,overture:Vila Militar Dos Afonsos:-22.88626:-43.38008
Vila Militar de Gericinó,landmark_and_historical_building,overture,-22.870643615722656,-43.41908645629883,,overture:Vila Militar de Gericinó:-22.87064:-43.41909
Vila Modelo,landmark_and_historical_building,overture,-22.882070541381836,-43.411563873291016,,overture:Vila Modelo:-22.88207:-43.41156
Vila Nini,landmark_and_historical_building,overture,-22.91759490966797,-43.22490310668945,,overture:Vila Nini:-22.91759:-43.22490
Vila Pan-Americana,landmark_and_historical_building,overture,-22.97303581237793,-43.3580322265625,,overture:Vila Pan-Americana:-22.97304:-43.35803
Vila Porta do Céu,landmark_and_historical_building,overture,-22.866830825805664,-43.46247482299805,,overture:Vila Porta do Céu:-22.86683:-43.46247
Vila Portuária,landmark_and_historical_building,overture,-22.90081214904785,-43.20053482055664,,overture:Vila Portuária:-22.90081:-43.20053
Vila Ritz,landmark_and_historical_building,overture,-22.912328720092773,-43.28579330444336,,overture:Vila Ritz:-22.91233:-43.28579
Vila Rosa Residencias,landmark_and_historical_building,overture,-22.916494369506836,-43.24394226074219,,overture:Vila Rosa Residencias:-22.91649:-43.24394
Vila Rosado,landmark_and_historical_building,overture,-22.92848777770996,-43.38124084472656,,overture:Vila Rosado:-22.92849:-43.38124
Vila Solange,landmark_and_historical_building,overture,-22.870174407958984,-43.34539031982422,,overture:Vila Solange:-22.87017:-43.34539
Vila Souza Cabral,landmark_and_historical_building,overture,-22.90347671508789,-43.21384048461914,,overture:Vila Souza Cabral:-22.90348:-43.21384
Vila São Jorge,landmark_and_historical_building,overture,-22.91286849975586,-43.23908996582031,,overture:Vila São Jorge:-22.91287:-43.23909
Vila Trade Office,landmark_and_historical_building,overture,-22.918392181396484,-43.2507438659668,,overture:Vila Trade Office:-22.91839:-43.25074
Vila Valqueire,landmark_and_historical_building,overture,-22.889633178710938,-43.357173919677734,,overture:Vila Valqueire:-22.88963:-43.35717
Vila cosmos,landmark_and_historical_building,overture,-22.85360336303711,-43.30360794067383,,overture:Vila cosmos:-22.85360:-43.30361
Vila das Fontes RJ,landmark_and_historical_building,overture,-22.85069465637207,-43.31544876098633,,overture:Vila das Fontes RJ:-22.85069:-43.31545
Vila de Cascais,landmark_and_historical_building,overture,-22.90563201904297,-43.09922409057617,,overture:Vila de Cascais:-22.90563:-43.09922
Vila do Arco-íris,landmark_and_historical_building,overture,-22.93772315979004,-43.386653900146484,,overture:Vila do Arco-íris:-22.93772:-43.38665
Vila do Chaves,landmark_and_historical_building,overture,-22.74684715270996,-43.69511032104492,,overture:Vila do Chaves:-22.74685:-43.69511
Vila do Pan,landmark_and_historical_building,overture,-22.97111701965332,-43.358341217041016,,overture:Vila do Pan:-22.97112:-43.35834
Vila do Sossego,landmark_and_historical_building,overture,-22.950185775756836,-43.26119613647461,,overture:Vila do Sossego:-22.95019:-43.26120
Vila dos Comerciários,landmark_and_historical_building,overture,-22.855175018310547,-43.25750732421875,,overture:Vila dos Comerciários:-22.85518:-43.25751
Vila dos Parreiras,landmark_and_historical_building,overture,-22.92401885986328,-43.246761322021484,,overture:Vila dos Parreiras:-22.92402:-43.24676
Vila jesus,landmark_and_historical_building,overture,-22.936418533325195,-43.19270706176758,,overture:Vila jesus:-22.93642:-43.19271
Vila medina,landmark_and_historical_building,overture,-22.9006290435791,-43.21675109863281,,overture:Vila medina:-22.90063:-43.21675
Vila são Luís,landmark_and_historical_building,overture,-22.776639938354492,-43.290504455566406,,overture:Vila são Luís:-22.77664:-43.29050
Vilagio Carioca,landmark_and_historical_building,overture,-22.849103927612305,-43.317970275878906,,overture:Vilagio Carioca:-22.84910:-43.31797
Villa Di Genova,landmark_and_historical_building,overture,-23.00672721862793,-43.3263053894043,,overture:Villa Di Genova:-23.00673:-43.32631
Villa Grajaú,landmark_and_historical_building,overture,-22.919559478759766,-43.25587463378906,,overture:Villa Grajaú:-22.91956:-43.25587
Villa Humaitá,landmark_and_historical_building,overture,-22.9536075592041,-43.198551177978516,,overture:Villa Humaitá:-22.95361:-43.19855
Villa Jardim Itanhangá,landmark_and_historical_building,overture,-22.99728775024414,-43.31345748901367,,overture:Villa Jardim Itanhangá:-22.99729:-43.31346
Villa Luna,landmark_and_historical_building,overture,-22.970407485961914,-43.39406204223633,,overture:Villa Luna:-22.97041:-43.39406
Villa Sole,landmark_and_historical_building,overture,-22.97075843811035,-43.391761779785156,,overture:Villa Sole:-22.97076:-43.39176
Villa Splendore,landmark_and_historical_building,overture,-22.89600372314453,-43.281227111816406,,overture:Villa Splendore:-22.89600:-43.28123
Villa Venturosa,landmark_and_historical_building,overture,-22.92133331298828,-43.17584228515625,,overture:Villa Venturosa:-22.92133:-43.17584
Villa Visconti,landmark_and_historical_building,overture,-22.957477569580078,-43.19382858276367,,overture:Villa Visconti:-22.95748:-43.19383
Villa messina,landmark_and_historical_building,overture,-22.970094680786133,-43.39384078979492,,overture:Villa messina:-22.97009:-43.39384
Village Atlanta,landmark_and_historical_building,overture,-22.90570640563965,-43.69640350341797,,overture:Village Atlanta:-22.90571:-43.69640
Village Boechat I,landmark_and_historical_building,overture,-22.878936767578125,-43.36642837524414,,overture:Village Boechat I:-22.87894:-43.36643
Village Botanique,landmark_and_historical_building,overture,-22.93181037902832,-43.327598571777344,,overture:Village Botanique:-22.93181:-43.32760
Village Caribe I,landmark_and_historical_building,overture,-22.901065826416016,-43.35316467285156,,overture:Village Caribe I:-22.90107:-43.35316
Village Del Riposo,landmark_and_historical_building,overture,-22.927806854248047,-43.38386917114258,,overture:Village Del Riposo:-22.92781:-43.38387
Village Firenze,landmark_and_historical_building,overture,-22.93605613708496,-43.34564971923828,,overture:Village Firenze:-22.93606:-43.34565
Village Florença,landmark_and_historical_building,overture,-22.940210342407227,-43.332069396972656,,overture:Village Florença:-22.94021:-43.33207
Village Freguesia Ilha do Governador,landmark_and_historical_building,overture,-22.788888931274414,-43.17424392700195,,overture:Village Freguesia Ilha do Governador:-22.78889:-43.17424
Village Livorno,landmark_and_historical_building,overture,-22.933181762695312,-43.33446502685547,,overture:Village Livorno:-22.93318:-43.33447
Village Park Itanhangá,landmark_and_historical_building,overture,-22.984949111938477,-43.329627990722656,,overture:Village Park Itanhangá:-22.98495:-43.32963
Village Sao Conrado,landmark_and_historical_building,overture,-22.9953556060791,-43.2563591003418,,overture:Village Sao Conrado:-22.99536:-43.25636
Village São Bento,landmark_and_historical_building,overture,-22.902557373046875,-43.10371398925781,,overture:Village São Bento:-22.90256:-43.10371
Village Vip Jacarepaguá,landmark_and_historical_building,overture,-22.96640968322754,-43.40888214111328,,overture:Village Vip Jacarepaguá:-22.96641:-43.40888
Village de Ibiza,landmark_and_historical_building,overture,-22.902339935302734,-43.352272033691406,,overture:Village de Ibiza:-22.90234:-43.35227
Village do Maciço,landmark_and_historical_building,overture,-22.981565475463867,-43.46297073364258,,overture:Village do Maciço:-22.98157:-43.46297
Village do capenha,landmark_and_historical_building,overture,-22.933618545532227,-43.35005187988281,,overture:Village do capenha:-22.93362:-43.35005
Village du Parc,landmark_and_historical_building,overture,-22.902217864990234,-43.109840393066406,,overture:Village du Parc:-22.90222:-43.10984
Villagio Arboretto,landmark_and_historical_building,overture,-22.923351287841797,-43.551265716552734,,overture:Villagio Arboretto:-22.92335:-43.55127
Villagio Silvestre Condo Club,landmark_and_historical_building,overture,-22.867502212524414,-43.544979095458984,,overture:Villagio Silvestre Condo Club:-22.86750:-43.54498
Villagio do Campo I,landmark_and_historical_building,overture,-22.886205673217773,-43.59779739379883,,overture:Villagio do Campo I:-22.88621:-43.59780
Villas of Patativas,landmark_and_historical_building,overture,-22.883621215820312,-43.626834869384766,,overture:Villas of Patativas:-22.88362:-43.62683
Ville Roma,landmark_and_historical_building,overture,-22.930259704589844,-43.38517379760742,,overture:Ville Roma:-22.93026:-43.38517
Ville Verte Residências,landmark_and_historical_building,overture,-22.982646942138672,-43.496337890625,,overture:Ville Verte Residências:-22.98265:-43.49634
Vinlanda,landmark_and_historical_building,overture,-22.942787170410156,-43.18159484863281,,overture:Vinlanda:-22.94279:-43.18159
Visao do Morro,landmark_and_historical_building,overture,-22.774118423461914,-43.43545150756836,,overture:Visao do Morro:-22.77412:-43.43545
Vista Chinesa,landmark_and_historical_building,overture,-22.9732666015625,-43.249473571777344,,overture:Vista Chinesa:-22.97327:-43.24947
Vista Ipanema,landmark_and_historical_building,overture,-22.985734939575195,-43.19953918457031,,overture:Vista Ipanema:-22.98573:-43.19954
Visto do Museu do Artes Comtemporary,landmark_and_historical_building,overture,-22.903715133666992,-43.11695861816406,,overture:Visto do Museu do Artes Comtemporary:-22.90372:-43.11696
Vitale Flow,landmark_and_historical_building,overture,-22.833879470825195,-43.3271484375,,overture:Vitale Flow:-22.83388:-43.32715
Vitale On 2 quartos Rua Piaui. Perto do Norte Shopping,landmark_and_historical_building,overture,-22.89080047607422,-43.63633346557617,,overture:Vitale On 2 quartos Rua Piaui. Perto do Norte Shopping:-22.89080:-43.63633
Vitta Green,landmark_and_historical_building,overture,-22.940412521362305,-43.556907653808594,,overture:Vitta Green:-22.94041:-43.55691
Viure - Ilha Pura,landmark_and_historical_building,overture,-22.985010147094727,-43.41506576538086,,overture:Viure - Ilha Pura:-22.98501:-43.41507
Viva Mais Engenho Novo,landmark_and_historical_building,overture,-22.897924423217773,-43.263832092285156,,overture:Viva Mais Engenho Novo:-22.89792:-43.26383
Viva Vida Zona Norte,landmark_and_historical_building,overture,-22.81182289123535,-43.35501480102539,,overture:Viva Vida Zona Norte:-22.81182:-43.35501
Viva Vida Zona Oeste,landmark_and_historical_building,overture,-22.940658569335938,-43.662940979003906,,overture:Viva Vida Zona Oeste:-22.94066:-43.66294
Vivaz Andaraí,landmark_and_historical_building,overture,-22.92798614501953,-43.251922607421875,,overture:Vivaz Andaraí:-22.92799:-43.25192
Vivaz Bandeirantes,landmark_and_historical_building,overture,-22.966073989868164,-43.409854888916016,,overture:Vivaz Bandeirantes:-22.96607:-43.40985
Vivaz Prime Zona Norte,landmark_and_historical_building,overture,-22.89080238342285,-43.292842864990234,,overture:Vivaz Prime Zona Norte:-22.89080:-43.29284
Vivaz Ramos,landmark_and_historical_building,overture,-22.853534698486328,-43.25688552856445,,overture:Vivaz Ramos:-22.85353:-43.25689
Vivaz São Cristóvão,landmark_and_historical_building,overture,-22.890073776245117,-43.22602081298828,,overture:Vivaz São Cristóvão:-22.89007:-43.22602
