id,name,lat,lon,category,scope,reason
overture:Arte Studios:-22.96433:-43.40213,Arte Studios,-22.96433448791504,-43.402130126953125,landmark_and_historical_building,NOISE,private studio/apartment business
overture:Arvrão:-22.96528:-43.27637,Arvrão,-22.965280532836914,-43.276371002197266,landmark_and_historical_building,NOISE,"ambiguous single word, no clear referent"
overture:Associacao Condominios e Moradores R Maestro Vila Lobos:-22.92144:-43.21682,Associacao Condominios e Moradores R Maestro Vila Lobos,-22.92144012451172,-43.21681594848633,landmark_and_historical_building,NOISE,condo/residents association
overture:Associação de moradores Village Pavuna:-22.82144:-43.37910,Associação de moradores Village Pavuna,-22.821443557739258,-43.37910079956055,landmark_and_historical_building,NOISE,residents association
overture:Associação dos moradores : Alto Bela Vista:-22.92980:-43.38776,Associação dos moradores : Alto Bela Vista,-22.929800033569336,-43.38775634765625,landmark_and_historical_building,NOISE,residents association
overture:Asé Carmelita:-22.87307:-43.57642,Asé Carmelita,-22.87306785583496,-43.576419830322266,landmark_and_historical_building,NOISE,"private religious house, no documented public heritage"
overture:Atmosfera Condominium Park:-22.91465:-43.22023,Atmosfera Condominium Park,-22.914648056030273,-43.22023010253906,landmark_and_historical_building,NOISE,residential condo
overture:Ausente arrumando a casa face aberto:-22.86169:-43.45425,Ausente arrumando a casa face aberto,-22.86168670654297,-43.454254150390625,landmark_and_historical_building,NOISE,"nonsensical personal status text, not a POI"
"overture:Av Nossa Senhora De Copacabana, 99:-22.96463:-43.17523","Av Nossa Senhora De Copacabana, 99",-22.96463394165039,-43.17523193359375,landmark_and_historical_building,NOISE,bare address
overture:Av.Pastor Martin Luther King Jr n3.275 - Engenho da Rainha:-22.86831:-43.29691,Av.Pastor Martin Luther King Jr n3.275 - Engenho da Rainha,-22.86830711364746,-43.296905517578125,landmark_and_historical_building,NOISE,bare address
overture:Avant Garde:-22.93639:-43.33483,Avant Garde,-22.936391830444336,-43.3348274230957,landmark_and_historical_building,NOISE,ambiguous business/condo name
overture:Avenida Atlantica:-22.96855:-43.17998,Avenida Atlantica,-22.96855354309082,-43.17997741699219,landmark_and_historical_building,NOISE,"street name, generic infrastructure"
overture:Avenida Brasil - Passarela 12:-22.83907:-43.29248,Avenida Brasil - Passarela 12,-22.839073181152344,-43.29248046875,landmark_and_historical_building,NOISE,generic pedestrian overpass infrastructure
overture:Avenida Lineu Paula Machado 1006:-22.96630:-43.21845,Avenida Lineu Paula Machado 1006,-22.96629524230957,-43.218448638916016,landmark_and_historical_building,NOISE,bare address
overture:Avenida Lúcio Costa:-23.00847:-43.32721,Avenida Lúcio Costa,-23.008474349975586,-43.32720947265625,landmark_and_historical_building,NOISE,"street name, generic infrastructure"
overture:Avenida Maracanã:-22.92708:-43.23843,Avenida Maracanã,-22.927078247070312,-43.238426208496094,landmark_and_historical_building,NOISE,street name
overture:Avenida Mergulhao:-22.88220:-43.54956,Avenida Mergulhao,-22.882204055786133,-43.549560546875,landmark_and_historical_building,NOISE,street name
overture:Avenida Sete de Setembro:-22.90346:-43.10078,Avenida Sete de Setembro,-22.903461456298828,-43.10078048706055,landmark_and_historical_building,NOISE,street name
overture:Avenida das Américas:-23.00217:-43.42286,Avenida das Américas,-23.002174377441406,-43.4228630065918,landmark_and_historical_building,NOISE,"street name, generic infrastructure"
overture:Avenida epitacio pessoa 2180:-22.97870:-43.19918,Avenida epitacio pessoa 2180,-22.97869873046875,-43.19917678833008,landmark_and_historical_building,NOISE,bare address
overture:Avenida paranapuã:-22.79558:-43.18064,Avenida paranapuã,-22.795576095581055,-43.180641174316406,landmark_and_historical_building,NOISE,street name
overture:Avignon e Nimes:-22.89768:-43.29738,Avignon e Nimes,-22.897680282592773,-43.29737854003906,landmark_and_historical_building,NOISE,residential building name
overture:Azul Da Cor Do Mar:-23.01952:-43.46740,Azul Da Cor Do Mar,-23.019521713256836,-43.46739959716797,landmark_and_historical_building,NOISE,"residential development, scenic name"
overture:Azul do Mar:-22.88798:-43.36230,Azul do Mar,-22.887981414794922,-43.362300872802734,landmark_and_historical_building,NOISE,residential/business scenic name
overture:BXD CRUEL:-22.78489:-43.37901,BXD CRUEL,-22.784887313842773,-43.379005432128906,landmark_and_historical_building,NOISE,"ambiguous tag/crew name, no documented referent"
overture:Baianas da Estação Primeira de Mangueira:-22.90352:-43.24060,Baianas da Estação Primeira de Mangueira,-22.903520584106445,-43.240596771240234,landmark_and_historical_building,CULTURAL,tribute to the Baianas of the historic Mangueira samba school
overture:Bairro Carioca:-22.89210:-43.24865,Bairro Carioca,-22.8920955657959,-43.248653411865234,landmark_and_historical_building,NOISE,generic neighborhood name
overture:Bairro Carioca Triagem:-22.89464:-43.24667,Bairro Carioca Triagem,-22.894638061523438,-43.24666976928711,landmark_and_historical_building,NOISE,generic neighborhood name
overture:Bairro Da Luz:-22.75885:-43.46981,Bairro Da Luz,-22.758853912353516,-43.469810485839844,landmark_and_historical_building,NOISE,generic neighborhood name
overture:Bairro Higienópolis - RJ:-22.87757:-43.25908,Bairro Higienópolis - RJ,-22.87757110595703,-43.25907897949219,landmark_and_historical_building,NOISE,generic neighborhood name
overture:Bairro Lins:-22.90967:-43.27128,Bairro Lins,-22.909671783447266,-43.27128219604492,landmark_and_historical_building,NOISE,generic neighborhood name
overture:Bairro das Laranjeiras - RJ:-22.93112:-43.17852,Bairro das Laranjeiras - RJ,-22.931121826171875,-43.17851638793945,landmark_and_historical_building,NOISE,generic neighborhood name
overture:Bairro de Inhaúma:-22.87746:-43.28556,Bairro de Inhaúma,-22.877458572387695,-43.28556442260742,landmark_and_historical_building,NOISE,generic neighborhood name
overture:Bairro de Jacarépaguá:-22.93120:-43.35784,Bairro de Jacarépaguá,-22.931198120117188,-43.35783767700195,landmark_and_historical_building,NOISE,generic neighborhood name
overture:Bairro de Realengo:-22.88084:-43.43750,Bairro de Realengo,-22.880836486816406,-43.4375,landmark_and_historical_building,NOISE,generic neighborhood name
overture:Bairro de cascadura:-22.87867:-43.32253,Bairro de cascadura,-22.8786678314209,-43.32252883911133,landmark_and_historical_building,NOISE,generic neighborhood name
overture:Baixada Fluminense:-22.75946:-43.44260,Baixada Fluminense,-22.759458541870117,-43.442596435546875,landmark_and_historical_building,NOISE,"broad regional name, not a specific site"
overture:Balança Mas Não Cai:-22.90707:-43.19412,Balança Mas Não Cai,-22.907072067260742,-43.19411849975586,landmark_and_historical_building,NOISE,"ambiguous phrase, likely bar/nickname"
overture:Bancários Barao 207:-22.90362:-43.34808,Bancários Barao 207,-22.903615951538086,-43.34808349609375,landmark_and_historical_building,NOISE,bare address/apartment
overture:Bancários de Cavalcanti:-22.87385:-43.31065,Bancários de Cavalcanti,-22.873849868774414,-43.31065368652344,landmark_and_historical_building,NOISE,street/neighborhood name
overture:Bangu:-22.84389:-43.46941,Bangu,-22.843887329101562,-43.46941375732422,landmark_and_historical_building,NOISE,generic neighborhood name
overture:Bangu:-22.87127:-43.46128,Bangu,-22.87127113342285,-43.46128463745117,landmark_and_historical_building,NOISE,generic neighborhood name
overture:Barata:-22.89474:-43.44096,Barata,-22.894737243652344,-43.44096374511719,landmark_and_historical_building,NOISE,"ambiguous nickname, no clear referent"
overture:Barra Acrópole:-22.97144:-43.39190,Barra Acrópole,-22.9714412689209,-43.391902923583984,landmark_and_historical_building,NOISE,"residential condo, scenic name"
overture:Barra Bali Apple:-23.00908:-43.43660,Barra Bali Apple,-23.009075164794922,-43.43660354614258,landmark_and_historical_building,NOISE,residential condo
overture:Barra Da Tijuca Itanhangá:-22.97669:-43.32863,Barra Da Tijuca Itanhangá,-22.976694107055664,-43.32863235473633,landmark_and_historical_building,NOISE,generic neighborhood name
overture:Barra Da Tijuca Posto Três:-22.94265:-43.33932,Barra Da Tijuca Posto Três,-22.942649841308594,-43.339317321777344,landmark_and_historical_building,NOISE,generic locality reference
overture:Barra Sol:-23.00517:-43.32592,Barra Sol,-23.005172729492188,-43.325923919677734,landmark_and_historical_building,NOISE,residential condo
overture:Barra Verde:-22.96745:-43.39194,Barra Verde,-22.967451095581055,-43.391937255859375,landmark_and_historical_building,NOISE,residential condo/neighborhood
overture:Barra Village House e Life:-23.00166:-43.43705,Barra Village House e Life,-23.001657485961914,-43.43705368041992,landmark_and_historical_building,NOISE,residential condo
overture:Barra Village Lakes:-23.00760:-43.46260,Barra Village Lakes,-23.007598876953125,-43.46260070800781,landmark_and_historical_building,NOISE,residential condo
overture:Barra da Tijuca:-23.00991:-43.43807,Barra da Tijuca,-23.00991439819336,-43.43806838989258,landmark_and_historical_building,NOISE,"broad district name, not a specific site"
overture:Barra da Tijuca - Rio de Janeiro:-23.01074:-43.30817,Barra da Tijuca - Rio de Janeiro,-23.0107421875,-43.30816650390625,landmark_and_historical_building,NOISE,"broad district name, not a specific site"
overture:Barreira Do Vasco Complexo Da Pedreira:-22.82219:-43.35489,Barreira Do Vasco Complexo Da Pedreira,-22.822187423706055,-43.35489273071289,landmark_and_historical_building,NOISE,favela/residential complex name
overture:Bartcaverna:-22.90310:-43.24878,Bartcaverna,-22.90309715270996,-43.248783111572266,landmark_and_historical_building,NOISE,private bar business
overture:Base do Tk:-22.80474:-43.40622,Base do Tk,-22.80474281311035,-43.40622329711914,landmark_and_historical_building,NOISE,"ambiguous private ""base"" nickname"
overture:Bazar 4 de Dezembro:-22.88527:-43.36278,Bazar 4 de Dezembro,-22.885272979736328,-43.3627815246582,landmark_and_historical_building,NOISE,private shop business
overture:Beach condo Plus:-22.96439:-43.39782,Beach condo Plus,-22.96438980102539,-43.397823333740234,landmark_and_historical_building,NOISE,residential condo
overture:Beco Do Constâncio:-22.95170:-43.68178,Beco Do Constâncio,-22.951696395874023,-43.68178176879883,landmark_and_historical_building,NOISE,"alley name, no clear cultural referent"
overture:Beco da Pantera:-22.91522:-43.17690,Beco da Pantera,-22.915220260620117,-43.176902770996094,landmark_and_historical_building,NOISE,"alley name, no clear cultural referent"
overture:Beco da bomba:-22.79555:-43.38026,Beco da bomba,-22.79555320739746,-43.38025665283203,landmark_and_historical_building,NOISE,"alley name, ambiguous slang"
overture:Beco do Juca Futebol Resenha:-22.84690:-43.35260,Beco do Juca Futebol Resenha,-22.846900939941406,-43.35260009765625,landmark_and_historical_building,NOISE,informal casual soccer hangout spot
overture:Bela Vida Campo Grande:-22.89895:-43.57498,Bela Vida Campo Grande,-22.898948669433594,-43.574981689453125,landmark_and_historical_building,NOISE,residential development
overture:Bela Vista Nova Iguaçu:-22.75945:-43.48945,Bela Vista Nova Iguaçu,-22.75944709777832,-43.48945236206055,landmark_and_historical_building,NOISE,residential development
overture:Bella Carolina:-22.90575:-43.28622,Bella Carolina,-22.90575408935547,-43.286224365234375,landmark_and_historical_building,NOISE,residential building name
overture:Belle Vie:-22.93595:-43.33205,Belle Vie,-22.93595314025879,-43.332054138183594,landmark_and_historical_building,NOISE,residential building name
overture:Belle Ville Botafogo:-22.95828:-43.19428,Belle Ville Botafogo,-22.95827865600586,-43.194278717041016,landmark_and_historical_building,NOISE,residential condo
overture:Bem vindo Fumacê:-22.86737:-43.42314,Bem vindo Fumacê,-22.867368698120117,-43.42314147949219,landmark_and_historical_building,NOISE,"nonsensical phrase, personal/ambiguous"
overture:Bento Lisboa Catete:-22.92626:-43.17944,Bento Lisboa Catete,-22.92626190185547,-43.179443359375,landmark_and_historical_building,NOISE,"street name, ambiguous"
overture:Bento Ribeiro:-22.87188:-43.35723,Bento Ribeiro,-22.87188148498535,-43.35722732543945,landmark_and_historical_building,NOISE,generic neighborhood name
overture:Big Brother Brasil:-22.95667:-43.40889,Big Brother Brasil,-22.956666946411133,-43.40888977050781,landmark_and_historical_building,NOISE,"unrelated TV show reference, not a heritage site"
overture:Blend Life and Business:-22.93299:-43.35287,Blend Life and Business,-22.932992935180664,-43.352867126464844,landmark_and_historical_building,NOISE,coworking/business name
overture:Bloco 1:-22.87475:-43.27363,Bloco 1,-22.87474822998047,-43.27362823486328,landmark_and_historical_building,NOISE,generic building block number
overture:Bloco 23:-22.85067:-43.37960,Bloco 23,-22.85067367553711,-43.379600524902344,landmark_and_historical_building,NOISE,generic building block number
overture:Bloco Cordão do Prata Preta:-22.88067:-43.23019,Bloco Cordão do Prata Preta,-22.88067054748535,-43.230186462402344,landmark_and_historical_building,NOISE,"informal neighborhood Carnival street group, no fixed heritage site"
overture:Bloco Perereca do Grajaú:-22.92197:-43.26283,Bloco Perereca do Grajaú,-22.921968460083008,-43.26282501220703,landmark_and_historical_building,NOISE,informal neighborhood Carnival street group
overture:Bloco Seu Kuka:-22.92044:-43.25975,Bloco Seu Kuka,-22.920442581176758,-43.25975036621094,landmark_and_historical_building,NOISE,informal neighborhood Carnival street group
overture:Bloco Vira-lata:-22.99867:-43.25945,Bloco Vira-lata,-22.998672485351562,-43.25944900512695,landmark_and_historical_building,NOISE,informal neighborhood Carnival street group
overture:Blue Bali:-23.01000:-43.44012,Blue Bali,-23.0100040435791,-43.440120697021484,landmark_and_historical_building,NOISE,residential condo
overture:Blue Bay:-22.88568:-43.12318,Blue Bay,-22.88567543029785,-43.12317657470703,landmark_and_historical_building,NOISE,residential condo
overture:Bolt House:-22.94817:-43.18263,Bolt House,-22.94816780090332,-43.1826286315918,landmark_and_historical_building,NOISE,residential building
overture:Bon Vivaggi:-22.94314:-43.33670,Bon Vivaggi,-22.943140029907227,-43.33669662475586,landmark_and_historical_building,NOISE,residential condo
overture:Bora Bora Hills Town:-22.93223:-43.33403,Bora Bora Hills Town,-22.932228088378906,-43.33403015136719,landmark_and_historical_building,NOISE,residential condo
overture:Bora Bora Tijuca:-22.92711:-43.24022,Bora Bora Tijuca,-22.927114486694336,-43.2402229309082,landmark_and_historical_building,NOISE,residential condo
overture:Bosque Dos Esquilos:-22.96207:-43.33475,Bosque Dos Esquilos,-22.962066650390625,-43.334747314453125,landmark_and_historical_building,NATURAL,"grove/park, not a designed historic garden"
overture:Bosque da Boiúna:-22.91417:-43.39582,Bosque da Boiúna,-22.914167404174805,-43.39582061767578,landmark_and_historical_building,NATURAL,grove/forest
overture:Bosque dos Bandeirantes:-23.00510:-43.50887,Bosque dos Bandeirantes,-23.005096435546875,-43.50886535644531,landmark_and_historical_building,NATURAL,grove/park
overture:Bosque dos Buritis:-22.93735:-43.24649,Bosque dos Buritis,-22.937353134155273,-43.24648666381836,landmark_and_historical_building,NATURAL,grove/park
overture:Botafogo:-22.95000:-43.18417,Botafogo,-22.950000762939453,-43.184173583984375,landmark_and_historical_building,NOISE,"broad neighborhood name, not a specific site"
overture:Botequim da Cidade do Samba:-22.89492:-43.19672,Botequim da Cidade do Samba,-22.894920349121094,-43.19671630859375,landmark_and_historical_building,NOISE,private bar/restaurant business
overture:Bougainville Blanc and Rouge:-22.90629:-43.10111,Bougainville Blanc and Rouge,-22.90629005432129,-43.101112365722656,landmark_and_historical_building,NOISE,residential building name
overture:Boulevard Carioca:-22.90825:-43.58162,Boulevard Carioca,-22.90825080871582,-43.58162307739258,landmark_and_historical_building,NOISE,commercial/street development name
overture:Brisa Leblon Mozak:-22.98693:-43.22971,Brisa Leblon Mozak,-22.986927032470703,-43.229705810546875,landmark_and_historical_building,NOISE,residential condo
overture:Brito Corretagem:-23.01021:-43.44859,Brito Corretagem,-23.01020622253418,-43.44859313964844,landmark_and_historical_building,NOISE,real estate brokerage business
overture:Bronze drika:-22.80947:-43.32471,Bronze drika,-22.809473037719727,-43.324710845947266,landmark_and_historical_building,NOISE,"private tanning/beauty business, personal nickname"
overture:Brow:-22.93566:-43.17707,Brow,-22.93565559387207,-43.17707443237305,landmark_and_historical_building,NOISE,likely eyebrow salon business
overture:Buenos Aires Corporate:-22.90200:-43.17673,Buenos Aires Corporate,-22.902000427246094,-43.176727294921875,landmark_and_historical_building,NOISE,commercial office building
overture:Building Grand Valley:-22.94413:-43.33862,Building Grand Valley,-22.94412612915039,-43.338623046875,landmark_and_historical_building,NOISE,residential building
overture:Building Lucca Della Robbia:-23.00430:-43.38248,Building Lucca Della Robbia,-23.004297256469727,-43.382476806640625,landmark_and_historical_building,NOISE,residential building
overture:Building Mare Vita:-23.00307:-43.39419,Building Mare Vita,-23.00307273864746,-43.39419174194336,landmark_and_historical_building,NOISE,residential building
overture:Building Park Ritz:-22.86402:-43.54241,Building Park Ritz,-22.86402130126953,-43.54240798950195,landmark_and_historical_building,NOISE,residential building
overture:Building Promenade St. Clement:-22.94971:-43.19128,Building Promenade St. Clement,-22.9497127532959,-43.1912841796875,landmark_and_historical_building,NOISE,residential building
overture:Building Royal Barravai:-23.00606:-43.32161,Building Royal Barravai,-23.00606346130371,-43.32160949707031,landmark_and_historical_building,NOISE,residential building
overture:Building Summer Time:-23.02348:-43.45309,Building Summer Time,-23.023475646972656,-43.453094482421875,landmark_and_historical_building,NOISE,residential building
overture:Building Vila Real Condo:-22.84965:-43.31366,Building Vila Real Condo,-22.849651336669922,-43.313663482666016,landmark_and_historical_building,NOISE,residential condo
overture:Building Villanova Fontes:-22.93603:-43.24495,Building Villanova Fontes,-22.936025619506836,-43.24494934082031,landmark_and_historical_building,NOISE,residential building
overture:Building Viva Lapa:-22.91179:-43.18354,Building Viva Lapa,-22.911785125732422,-43.183536529541016,landmark_and_historical_building,NOISE,residential building
overture:Buraco do Lume:-22.90612:-43.17620,Buraco do Lume,-22.906118392944336,-43.176204681396484,landmark_and_historical_building,NOISE,"private bar/nightlife spot, no documented heritage"
overture:C.P.D.L:-22.90008:-43.28996,C.P.D.L,-22.900081634521484,-43.28995895385742,landmark_and_historical_building,NOISE,"ambiguous acronym, likely organization/business"
overture:CDD Vila Norma:-22.78295:-43.40521,CDD Vila Norma,-22.7829532623291,-43.405208587646484,landmark_and_historical_building,NOISE,residential condo
overture:CMS Píndaro de Carvalho Rodrigues:-22.97968:-43.22952,CMS Píndaro de Carvalho Rodrigues,-22.979677200317383,-43.229522705078125,landmark_and_historical_building,NOISE,"public school, not cultural heritage"
overture:CP Shope:-22.90650:-43.19415,CP Shope,-22.906497955322266,-43.19415283203125,landmark_and_historical_building,NOISE,commercial shop
overture:Cabuçu:-22.78982:-43.42101,Cabuçu,-22.789823532104492,-43.42101287841797,landmark_and_historical_building,NOISE,"generic locality name, no documented heritage site"
overture:Cachambi:-22.89279:-43.26698,Cachambi,-22.89278793334961,-43.26698303222656,landmark_and_historical_building,NOISE,generic neighborhood name
"overture:Cachoeira Anil,rj:-22.88140:-43.43755","Cachoeira Anil,rj",-22.881404876708984,-43.43754959106445,landmark_and_historical_building,NATURAL,waterfall
overture:Cachoeira Da Mazomba:-22.84525:-43.76049,Cachoeira Da Mazomba,-22.84524917602539,-43.7604866027832,landmark_and_historical_building,NATURAL,waterfall
overture:Cachoeira Indiana Jones:-23.01663:-43.46807,Cachoeira Indiana Jones,-23.016630172729492,-43.46807098388672,landmark_and_historical_building,NATURAL,waterfall
"overture:Cachoeira Véu de Noiva, Vila de Maringa, Itatiaia, RJ:-22.92786:-43.35540","Cachoeira Véu de Noiva, Vila de Maringa, Itatiaia, RJ",-22.927860260009766,-43.35539627075195,landmark_and_historical_building,NATURAL,waterfall
overture:Cachoeira das Fadas-Minas Gerais:-22.95680:-43.17728,Cachoeira das Fadas-Minas Gerais,-22.956796646118164,-43.177276611328125,landmark_and_historical_building,NATURAL,waterfall
overture:Cacuia:-22.82195:-43.18390,Cacuia,-22.821945190429688,-43.183895111083984,landmark_and_historical_building,NOISE,generic neighborhood name
overture:Cais do Valongo:-22.89665:-43.18717,Cais do Valongo,-22.896648406982422,-43.187171936035156,landmark_and_historical_building,CULTURAL,"Valongo Wharf, UNESCO World Heritage archaeological site"
overture:Caju (cidade do Rio de Janeiro):-22.88000:-43.22056,Caju (cidade do Rio de Janeiro),-22.880002975463867,-43.22056198120117,landmark_and_historical_building,NOISE,generic neighborhood name
overture:Calle Due:-22.90563:-43.10557,Calle Due,-22.90562629699707,-43.105567932128906,landmark_and_historical_building,NOISE,residential building name
overture:Calle Uno:-22.90534:-43.10523,Calle Uno,-22.90534210205078,-43.105228424072266,landmark_and_historical_building,NOISE,residential building name
overture:Calçadão Itaguaí:-22.87145:-43.77791,Calçadão Itaguaí,-22.8714542388916,-43.77791213989258,landmark_and_historical_building,NOISE,generic pedestrian walkway infrastructure
overture:Caminho dos Pescadores:-22.96348:-43.16468,Caminho dos Pescadores,-22.963476181030273,-43.164676666259766,landmark_and_historical_building,NOISE,generic named residential street/path
overture:Caminhos da Barra:-22.95617:-43.34953,Caminhos da Barra,-22.95616912841797,-43.34952926635742,landmark_and_historical_building,NOISE,residential development name
overture:Caminhos do Rio:-22.78439:-43.41300,Caminhos do Rio,-22.784385681152344,-43.41299819946289,landmark_and_historical_building,NOISE,generic development name
overture:Campo 7 Praça Seca:-22.88963:-43.34403,Campo 7 Praça Seca,-22.88962745666504,-43.34402847290039,landmark_and_historical_building,NOISE,generic sports field
overture:Campo de Sao Joao:-23.04862:-43.55834,Campo de Sao Joao,-23.048616409301758,-43.5583381652832,landmark_and_historical_building,NOISE,generic sports field
overture:Campo grande:-22.89962:-43.56221,Campo grande,-22.89962387084961,-43.56221008300781,landmark_and_historical_building,NOISE,"broad district name, not a specific site"
overture:Campo grande:-22.87097:-43.55298,Campo grande,-22.8709659576416,-43.552978515625,landmark_and_historical_building,NOISE,"broad district name, not a specific site"
overture:Campo grande:-22.88638:-43.58458,Campo grande,-22.886375427246094,-43.5845832824707,landmark_and_historical_building,NOISE,"broad district name, not a specific site"
overture:Campão Irajá:-22.82538:-43.32785,Campão Irajá,-22.82538414001465,-43.32784652709961,landmark_and_historical_building,NOISE,generic sports field
overture:Campão da Rio Grande:-22.91758:-43.40343,Campão da Rio Grande,-22.917583465576172,-43.4034309387207,landmark_and_historical_building,NOISE,generic sports field
overture:Canal Cação Vermelho:-22.90222:-43.69191,Canal Cação Vermelho,-22.902223587036133,-43.69191360473633,landmark_and_historical_building,NATURAL,canal
overture:Canal Faria-Timbó:-22.87880:-43.25071,Canal Faria-Timbó,-22.878803253173828,-43.25071334838867,landmark_and_historical_building,NATURAL,canal
overture:Canal Gruçai:-22.83657:-43.27370,Canal Gruçai,-22.836570739746094,-43.27370071411133,landmark_and_historical_building,NATURAL,canal
overture:Canal Marapendi:-23.00000:-43.31667,Canal Marapendi,-23.0,-43.316673278808594,landmark_and_historical_building,NATURAL,canal
overture:Canal São Fernando:-22.92872:-43.77055,Canal São Fernando,-22.928720474243164,-43.77055358886719,landmark_and_historical_building,NATURAL,canal
overture:Canal da Ceasa:-22.83863:-43.33675,Canal da Ceasa,-22.83863067626953,-43.33675003051758,landmark_and_historical_building,NATURAL,canal
overture:Canal da Visconde de Albuquerque:-22.97900:-43.22766,Canal da Visconde de Albuquerque,-22.979000091552734,-43.2276611328125,landmark_and_historical_building,NATURAL,"drainage canal, geographic waterway"
overture:Canal das Taxas:-23.02071:-43.49185,Canal das Taxas,-23.02071189880371,-43.491851806640625,landmark_and_historical_building,NATURAL,"drainage canal, geographic waterway"
overture:Canal de Santo Agostinho:-22.91079:-43.78764,Canal de Santo Agostinho,-22.91079330444336,-43.78764343261719,landmark_and_historical_building,NATURAL,"drainage canal, geographic waterway"
overture:Canal de Sarapuí:-22.82750:-43.45278,Canal de Sarapuí,-22.827503204345703,-43.452781677246094,landmark_and_historical_building,NATURAL,"drainage canal, geographic waterway"
overture:Canal de Sernambetiba:-23.03556:-43.49334,Canal de Sernambetiba,-23.035560607910156,-43.49333572387695,landmark_and_historical_building,NATURAL,"drainage canal, geographic waterway"
overture:Canal do Bacalhau:-23.05771:-43.56327,Canal do Bacalhau,-23.057710647583008,-43.563270568847656,landmark_and_historical_building,NATURAL,"drainage canal, geographic waterway"
overture:Canal do Cascalho:-23.00323:-43.49403,Canal do Cascalho,-23.003232955932617,-43.49403381347656,landmark_and_historical_building,NATURAL,"drainage canal, geographic waterway"
overture:Canal do Guandu:-22.86667:-43.68333,Canal do Guandu,-22.866670608520508,-43.68333053588867,landmark_and_historical_building,NATURAL,"drainage canal, geographic waterway"
overture:Canal do Mangue:-22.89732:-43.21064,Canal do Mangue,-22.897323608398438,-43.21064376831055,landmark_and_historical_building,NATURAL,"drainage canal, geographic waterway"
overture:Cantinho de Paz!:-22.91100:-43.39818,Cantinho de Paz!,-22.91100311279297,-43.3981819152832,landmark_and_historical_building,NOISE,"generic personal/informal name, no referent"
overture:Canto do Recreio - RJ:-23.01230:-43.38496,Canto do Recreio - RJ,-23.012300491333008,-43.38496017456055,landmark_and_historical_building,NOISE,generic residential area label
overture:Capela de Santa Bárbara:-22.93829:-43.13165,Capela de Santa Bárbara,-22.93828582763672,-43.131649017333984,landmark_and_historical_building,CULTURAL,historic chapel
overture:Cardeal Musa Apart:-22.91692:-43.18883,Cardeal Musa Apart,-22.91692352294922,-43.18882751464844,landmark_and_historical_building,NOISE,apartment building
overture:Carolina:-22.74930:-43.43375,Carolina,-22.749298095703125,-43.433746337890625,landmark_and_historical_building,NOISE,"ambiguous single word, no clear referent"
overture:Casa:-22.98373:-43.20765,Casa,-22.983726501464844,-43.20764923095703,landmark_and_historical_building,NOISE,"bare generic word ""house"""
overture:Casa De Festa Em Realengo:-22.87580:-43.44498,Casa De Festa Em Realengo,-22.875802993774414,-43.444976806640625,landmark_and_historical_building,NOISE,private party rental hall
overture:Casa Golden Garden:-22.91794:-43.54963,Casa Golden Garden,-22.917936325073242,-43.549625396728516,landmark_and_historical_building,NOISE,residential building
overture:Casa Meu Amor:-22.89944:-43.12262,Casa Meu Amor,-22.899444580078125,-43.12261962890625,landmark_and_historical_building,NOISE,personal home nickname
overture:Casa Parc des Palmier:-23.00355:-43.43987,Casa Parc des Palmier,-23.00354766845703,-43.43986892700195,landmark_and_historical_building,NOISE,residential building
overture:Casa Própria Laiane Zidório:-22.90431:-43.56576,Casa Própria Laiane Zidório,-22.904312133789062,-43.565757751464844,landmark_and_historical_building,NOISE,personal home
overture:Casa Rio:-22.88026:-43.44236,Casa Rio,-22.880260467529297,-43.44235610961914,landmark_and_historical_building,NOISE,generic private house name
overture:Casa da Camila:-22.97545:-43.18835,Casa da Camila,-22.975446701049805,-43.18834686279297,landmark_and_historical_building,NOISE,personal home nickname
overture:Casa da Colina:-22.92055:-43.18211,Casa da Colina,-22.92055320739746,-43.182106018066406,landmark_and_historical_building,NOISE,personal home/residential
overture:Casa da Dani:-22.99583:-43.23892,Casa da Dani,-22.995826721191406,-43.238922119140625,landmark_and_historical_building,NOISE,personal home nickname
overture:Casa da Montanha:-22.76343:-43.47007,Casa da Montanha,-22.763429641723633,-43.470069885253906,landmark_and_historical_building,NOISE,personal home nickname
overture:Casa da Neusa- São Pedro da Aldeia:-22.81917:-43.26958,Casa da Neusa- São Pedro da Aldeia,-22.819171905517578,-43.26957702636719,landmark_and_historical_building,NOISE,personal home nickname
overture:Casa da Palma:-22.94445:-43.20432,Casa da Palma,-22.94445037841797,-43.204315185546875,landmark_and_historical_building,NOISE,personal home nickname
overture:Casa da Praia:-23.01438:-43.30580,Casa da Praia,-23.014375686645508,-43.30580139160156,landmark_and_historical_building,NOISE,personal home nickname
overture:Casa da Sofia:-22.88404:-43.28834,Casa da Sofia,-22.884042739868164,-43.2883415222168,landmark_and_historical_building,NOISE,personal home nickname
overture:Casa da Tia Paulinha:-22.93050:-43.34124,Casa da Tia Paulinha,-22.930503845214844,-43.34123611450195,landmark_and_historical_building,NOISE,personal home nickname
overture:Casa da Vovó Alzira:-22.92903:-43.56045,Casa da Vovó Alzira,-22.929033279418945,-43.56045150756836,landmark_and_historical_building,NOISE,personal home nickname
overture:Casa da sereia:-22.86896:-43.45393,Casa da sereia,-22.868959426879883,-43.45392990112305,landmark_and_historical_building,NOISE,personal home nickname
