id,name,category,source,lat,lon,wikidata_qid,reason,boundary_municipality,boundary_status
wikidata:Estátua equestre de Dom Pedro I:-22.90695:-43.18282,Estátua equestre de Dom Pedro I,heritage_site,wikidata,-22.906954,-43.182824,Q18476242,"trusted category, sample-audited clean",Rio de Janeiro,ok
wikidata:Fazenda da Taquara:-22.92223:-43.38288,Fazenda da Taquara,heritage_site,wikidata,-22.922226662,-43.382882804,Q136421907,"trusted category, sample-audited clean",Rio de Janeiro,ok
wikidata:Fazenda do Capão do Bispo:-22.88317:-43.27814,Fazenda do Capão do Bispo,heritage_site,wikidata,-22.883174,-43.278144,Q83904475,"trusted category, sample-audited clean",Rio de Janeiro,ok
wikidata:Fazenda do Engenho d’ Água:-22.95510:-43.35623,Fazenda do Engenho d’ Água,heritage_site,wikidata,-22.955095,-43.356234,Q104907313,"trusted category, sample-audited clean",Rio de Janeiro,ok
wikidata:Fortaleza de Nossa Senhora da Conceição (Rio de Janeiro):-22.89923:-43.18377,Fortaleza de Nossa Senhora da Conceição (Rio de Janeiro),heritage_site,wikidata,-22.899226,-43.183768,Q10283627,"trusted category, sample-audited clean",Rio de Janeiro,ok
wikidata:Fortaleza de São José da Ilha das Cobras:-22.89638:-43.17114,Fortaleza de São José da Ilha das Cobras,heritage_site,wikidata,-22.896382,-43.17114,Q10283639,"trusted category, sample-audited clean",Rio de Janeiro,ok
wikidata:Fortaleza de São João:-22.94337:-43.15646,Fortaleza de São João,heritage_site,wikidata,-22.943372,-43.156458,Q5472516,"trusted category, sample-audited clean",Rio de Janeiro,ok
wikidata:Forte de Copacabana:-22.98583:-43.18528,Forte de Copacabana,heritage_site,wikidata,-22.985833333,-43.185277777,Q5470982,"trusted category, sample-audited clean",Rio de Janeiro,ok
wikidata:Forte de São Tiago:-22.90591:-43.16952,Forte de São Tiago,heritage_site,wikidata,-22.905908333,-43.169522222,Q10284072,"trusted category, sample-audited clean",Rio de Janeiro,ok
wikidata:Fortim de Caetano Madeira:-22.89650:-43.25960,Fortim de Caetano Madeira,heritage_site,wikidata,-22.8965,-43.2596,Q10284228,"trusted category, sample-audited clean",Rio de Janeiro,ok
wikidata:Hangar de Zepelins do Aeroporto Bartolomeu de Gusmão:-22.92274:-43.70353,Hangar de Zepelins do Aeroporto Bartolomeu de Gusmão,heritage_site,wikidata,-22.922736,-43.703531,Q111922313,"trusted category, sample-audited clean",Rio de Janeiro,ok
wikidata:Hospital Escola São Francisco de Assis:-22.90907:-43.20139,Hospital Escola São Francisco de Assis,heritage_site,wikidata,-22.90907,-43.201393,Q10298377,"trusted category, sample-audited clean",Rio de Janeiro,ok
wikidata:Igreja Nossa Senhora Mãe dos Homens (Rio de Janeiro):-22.90177:-43.17839,Igreja Nossa Senhora Mãe dos Homens (Rio de Janeiro),heritage_site,wikidata,-22.901768,-43.178394,Q55264666,"trusted category, sample-audited clean",Rio de Janeiro,ok
wikidata:Igreja Positivista do Brasil:-22.92058:-43.17938,Igreja Positivista do Brasil,heritage_site,wikidata,-22.92058,-43.17938,Q10300201,"trusted category, sample-audited clean",Rio de Janeiro,ok
wikidata:Igreja da Ordem Terceira do Carmo:-22.90309:-43.17556,Igreja da Ordem Terceira do Carmo,heritage_site,wikidata,-22.90309444,-43.17555833,Q10300293,"trusted category, sample-audited clean",Rio de Janeiro,ok
wikidata:Igreja de Nossa Senhora da Ajuda (Ilha do Governador):-22.79332:-43.17052,Igreja de Nossa Senhora da Ajuda (Ilha do Governador),heritage_site,wikidata,-22.79332,-43.170516,Q10300340,"trusted category, sample-audited clean",Rio de Janeiro,ok
wikidata:Igreja de Nossa Senhora da Candelária:-22.90081:-43.17789,Igreja de Nossa Senhora da Candelária,heritage_site,wikidata,-22.900811111,-43.177894444,Q82312,"trusted category, sample-audited clean",Rio de Janeiro,ok
wikidata:Igreja de Nossa Senhora da Conceição e Boa Morte:-22.90302:-43.17875,Igreja de Nossa Senhora da Conceição e Boa Morte,heritage_site,wikidata,-22.903021,-43.178751,Q10300378,"trusted category, sample-audited clean",Rio de Janeiro,ok
wikidata:Igreja de Nossa Senhora da Glória do Outeiro:-22.92145:-43.17543,Igreja de Nossa Senhora da Glória do Outeiro,heritage_site,wikidata,-22.92144722,-43.17543333,Q10300392,"trusted category, sample-audited clean",Rio de Janeiro,ok
wikidata:Igreja de Nossa Senhora da Lapa dos Mercadores:-22.90221:-43.17520,Igreja de Nossa Senhora da Lapa dos Mercadores,heritage_site,wikidata,-22.90221,-43.1752,Q10300403,"trusted category, sample-audited clean",Rio de Janeiro,ok
wikidata:Igreja de Nossa Senhora da Pena:-22.94159:-43.34832,Igreja de Nossa Senhora da Pena,heritage_site,wikidata,-22.941587,-43.3483199,Q104904890,"trusted category, sample-audited clean",Rio de Janeiro,ok
wikidata:Igreja de Nossa Senhora da Saúde:-22.89375:-43.19148,Igreja de Nossa Senhora da Saúde,heritage_site,wikidata,-22.893746,-43.191477,Q104853267,"trusted category, sample-audited clean",Rio de Janeiro,ok
wikidata:Igreja de Nossa Senhora do Bonsucesso:-22.90647:-43.17059,Igreja de Nossa Senhora do Bonsucesso,heritage_site,wikidata,-22.906467,-43.170585,Q10300498,"trusted category, sample-audited clean",Rio de Janeiro,ok
wikidata:Igreja de Nossa Senhora do Carmo:-22.90333:-43.17556,Igreja de Nossa Senhora do Carmo,heritage_site,wikidata,-22.903333333,-43.175555555,Q2942273,"trusted category, sample-audited clean",Rio de Janeiro,ok
wikidata:Igreja de Nossa Senhora do Carmo da Lapa do Desterro:-22.91459:-43.17771,Igreja de Nossa Senhora do Carmo da Lapa do Desterro,heritage_site,wikidata,-22.914592,-43.177707,Q96586968,"trusted category, sample-audited clean",Rio de Janeiro,ok
wikidata:Igreja de Nossa Senhora do Desterro:-23.00595:-43.63431,Igreja de Nossa Senhora do Desterro,heritage_site,wikidata,-23.005952,-43.634309,Q104904969,"trusted category, sample-audited clean",Rio de Janeiro,ok
wikidata:Igreja de Nossa Senhora do Rosário e São Benedito (Rio de Janeiro):-22.90416:-43.18049,Igreja de Nossa Senhora do Rosário e São Benedito (Rio de Janeiro),heritage_site,wikidata,-22.90416,-43.180492,Q10300555,"trusted category, sample-audited clean",Rio de Janeiro,ok
wikidata:Igreja de Santa Cruz dos Militares:-22.90216:-43.17568,Igreja de Santa Cruz dos Militares,heritage_site,wikidata,-22.902158,-43.175682,Q10300620,"trusted category, sample-audited clean",Rio de Janeiro,ok
wikidata:Igreja de Santa Luzia:-22.90954:-43.17260,Igreja de Santa Luzia,heritage_site,wikidata,-22.909542,-43.172603,Q10300629,"trusted category, sample-audited clean",Rio de Janeiro,ok
wikidata:Igreja de São Francisco da Prainha:-22.89781:-43.18363,Igreja de São Francisco da Prainha,heritage_site,wikidata,-22.897811,-43.183628,Q48862348,"trusted category, sample-audited clean",Rio de Janeiro,ok
wikidata:Igreja de São Francisco de Paula:-22.90549:-43.18059,Igreja de São Francisco de Paula,heritage_site,wikidata,-22.905493,-43.180594,Q10300739,"trusted category, sample-audited clean",Rio de Janeiro,ok
wikidata:Igreja de São José:-22.90450:-43.17410,Igreja de São José,heritage_site,wikidata,-22.9045,-43.1741,Q64578365,"trusted category, sample-audited clean",Rio de Janeiro,ok
wikidata:Igreja do Bom Jesus da Coluna:-22.85948:-43.21230,Igreja do Bom Jesus da Coluna,heritage_site,wikidata,-22.859478,-43.2123,Q56641219,"trusted category, sample-audited clean",Rio de Janeiro,ok
wikidata:Igreja do Santíssimo Sacramento da Antiga Sé:-22.90458:-43.18284,Igreja do Santíssimo Sacramento da Antiga Sé,heritage_site,wikidata,-22.90458,-43.182841,Q10300936,"trusted category, sample-audited clean",Rio de Janeiro,ok
wikidata:Jardim Botânico do Rio de Janeiro:-22.96750:-43.22389,Jardim Botânico do Rio de Janeiro,heritage_site,wikidata,-22.9675,-43.223889,Q45242,"trusted category, sample-audited clean",Rio de Janeiro,ok
wikidata:Jardim e Morro do Valongo:-22.89856:-43.18643,Jardim e Morro do Valongo,heritage_site,wikidata,-22.898558,-43.186426,Q56641218,"trusted category, sample-audited clean",Rio de Janeiro,ok
wikidata:Ladeira da Misericórdia:-22.90620:-43.17027,Ladeira da Misericórdia,heritage_site,wikidata,-22.906195,-43.17027,Q10315482,"trusted category, sample-audited clean",Rio de Janeiro,ok
wikidata:Lago do Campo de Santana:-22.90759:-43.18802,Lago do Campo de Santana,heritage_site,wikidata,-22.9075885,-43.188024,Q67205544,"trusted category, sample-audited clean",Rio de Janeiro,ok
wikidata:Lagoa Rodrigo de Freitas:-22.97111:-43.21167,Lagoa Rodrigo de Freitas,heritage_site,wikidata,-22.971111111,-43.211666666,Q429897,"trusted category, sample-audited clean",Rio de Janeiro,ok
wikidata:Lampadário da Lapa:-22.91434:-43.17802,Lampadário da Lapa,heritage_site,wikidata,-22.9143351,-43.1780163,Q61773852,"trusted category, sample-audited clean",Rio de Janeiro,ok
wikidata:Monumento aos Mortos da Segunda Guerra Mundial:-22.91667:-43.17361,Monumento aos Mortos da Segunda Guerra Mundial,heritage_site,wikidata,-22.91666667,-43.17361111,Q2017454,"trusted category, sample-audited clean",Rio de Janeiro,ok
wikidata:Morro Dois Irmãos:-22.99080:-43.23960,Morro Dois Irmãos,heritage_site,wikidata,-22.9908,-43.2396,Q18476300,"trusted category, sample-audited clean",Rio de Janeiro,ok
wikidata:Morro da Babilônia:-22.96000:-43.17056,Morro da Babilônia,heritage_site,wikidata,-22.96,-43.17055556,Q6914185,"trusted category, sample-audited clean",Rio de Janeiro,ok
wikidata:Morro do Corcovado:-22.95250:-43.21167,Morro do Corcovado,heritage_site,wikidata,-22.9525,-43.211666666,Q506938,"trusted category, sample-audited clean",Rio de Janeiro,ok
wikidata:Mosteiro de São Bento:-22.89703:-43.17805,Mosteiro de São Bento,heritage_site,wikidata,-22.8970349,-43.178051,Q2820360,"trusted category, sample-audited clean",Rio de Janeiro,ok
wikidata:Observatório Nacional:-22.89588:-43.22498,Observatório Nacional,heritage_site,wikidata,-22.8958759,-43.2249755,Q6621362,"trusted category, sample-audited clean",Rio de Janeiro,ok
wikidata:Palácio Guanabara:-22.93750:-43.18389,Palácio Guanabara,heritage_site,wikidata,-22.9375,-43.18388889,Q3813706,"trusted category, sample-audited clean",Rio de Janeiro,ok
wikidata:Palácio Tiradentes:-22.90387:-43.17388,Palácio Tiradentes,heritage_site,wikidata,-22.90387009,-43.173877,Q2048490,"trusted category, sample-audited clean",Rio de Janeiro,ok
wikidata:Palácio Universitário UFRJ:-22.95233:-43.17450,Palácio Universitário UFRJ,heritage_site,wikidata,-22.952333,-43.174504,Q56641177,"trusted category, sample-audited clean",Rio de Janeiro,ok
wikidata:Palácio da Conceição:-22.89964:-43.18270,Palácio da Conceição,heritage_site,wikidata,-22.89964,-43.182697,Q10343988,"trusted category, sample-audited clean",Rio de Janeiro,ok
wikidata:Palácio das Laranjeiras:-22.93143:-43.18356,Palácio das Laranjeiras,heritage_site,wikidata,-22.93143,-43.183562,Q10343955,"trusted category, sample-audited clean",Rio de Janeiro,ok
wikidata:Palácio do Itamaraty:-22.90292:-43.18795,Palácio do Itamaraty,heritage_site,wikidata,-22.902925,-43.18795,Q10344051,"trusted category, sample-audited clean",Rio de Janeiro,ok
wikidata:Parque Lage:-22.96060:-43.21200,Parque Lage,heritage_site,wikidata,-22.9606,-43.212,Q7139641,"trusted category, sample-audited clean",Rio de Janeiro,ok
wikidata:Parque Nacional da Tijuca:-22.95944:-43.27778,Parque Nacional da Tijuca,heritage_site,wikidata,-22.959444444,-43.277777777,Q1974494,"trusted category, sample-audited clean",Rio de Janeiro,ok
wikidata:Passeio Público:-22.91380:-43.17599,Passeio Público,heritage_site,wikidata,-22.91379722,-43.17598611,Q7142572,"trusted category, sample-audited clean",Rio de Janeiro,ok
wikidata:Pavilhão Mourisco:-22.87495:-43.24543,Pavilhão Mourisco,heritage_site,wikidata,-22.8749473,-43.2454285,Q84971371,"trusted category, sample-audited clean",Rio de Janeiro,ok
wikidata:Pinturas de Leandro Joaquim:-22.91746:-43.18409,Pinturas de Leandro Joaquim,heritage_site,wikidata,-22.917465,-43.184089,Q111923608,"trusted category, sample-audited clean",Rio de Janeiro,ok
wikidata:Ponte do Guandu:-22.87226:-43.67706,Ponte do Guandu,heritage_site,wikidata,-22.8722557,-43.677064,Q10351458,"trusted category, sample-audited clean",Rio de Janeiro,ok
wikidata:Praça XV de Novembro:-22.90300:-43.17369,Praça XV de Novembro,heritage_site,wikidata,-22.903,-43.173694444,Q10353359,"trusted category, sample-audited clean",Rio de Janeiro,ok
wikidata:Quinta da Boa Vista:-22.90580:-43.22440,Quinta da Boa Vista,heritage_site,wikidata,-22.9058,-43.2244,Q2500590,"trusted category, sample-audited clean",Rio de Janeiro,ok
wikidata:Rua do Catete:-22.92592:-43.17625,Rua do Catete,heritage_site,wikidata,-22.92592,-43.176251,Q10365024,"trusted category, sample-audited clean",Rio de Janeiro,ok
wikidata:Sambódromo da Marquês de Sapucaí:-22.91138:-43.19685,Sambódromo da Marquês de Sapucaí,heritage_site,wikidata,-22.911384,-43.196851,Q281521,"trusted category, sample-audited clean",Rio de Janeiro,ok
wikidata:Santa Casa de Misericórdia do Rio de Janeiro:-22.90752:-43.17114,Santa Casa de Misericórdia do Rio de Janeiro,heritage_site,wikidata,-22.907521,-43.171143,Q10367749,"trusted category, sample-audited clean",Rio de Janeiro,ok
wikidata:Santuário de Santa Rita de Cássia:-22.90038:-43.18066,Santuário de Santa Rita de Cássia,heritage_site,wikidata,-22.900376,-43.18066,Q10300658,"trusted category, sample-audited clean",Rio de Janeiro,ok
wikidata:Solar Grandjean de Montigny:-22.97902:-43.23376,Solar Grandjean de Montigny,heritage_site,wikidata,-22.979022,-43.233756,Q18485129,"trusted category, sample-audited clean",Rio de Janeiro,ok
wikidata:Solar da Imperatriz:-22.96786:-43.24040,Solar da Imperatriz,heritage_site,wikidata,-22.9678611,-43.2403981,Q64847884,"trusted category, sample-audited clean",Rio de Janeiro,ok
wikidata:Solar del Rei:-22.75974:-43.10930,Solar del Rei,heritage_site,wikidata,-22.759742,-43.109302,Q104907436,"trusted category, sample-audited clean",Rio de Janeiro,ok
wikidata:Universidade Federal do Rio de Janeiro:-22.86250:-43.22389,Universidade Federal do Rio de Janeiro,heritage_site,wikidata,-22.8625,-43.223888888,Q586904,"trusted category, sample-audited clean",Rio de Janeiro,ok
wikidata:edifício-sede da Associação Brasileira de Imprensa:-22.90915:-43.17484,edifício-sede da Associação Brasileira de Imprensa,heritage_site,wikidata,-22.90915,-43.17484,Q18275922,"trusted category, sample-audited clean",Rio de Janeiro,ok
overture:Casa Histórica de Deodoro:-22.90556:-43.19090,Casa Histórica de Deodoro,history_museum,overture,-22.90555763244629,-43.190895080566406,,"trusted category, sample-audited clean",Rio de Janeiro,ok
overture:Casa Suíça de Nova Friburgo:-22.89281:-43.53647,Casa Suíça de Nova Friburgo,history_museum,overture,-22.892805099487305,-43.536468505859375,,"trusted category, sample-audited clean",Rio de Janeiro,ok
overture:Casarao dos Prazeres:-22.92063:-43.18491,Casarao dos Prazeres,history_museum,overture,-22.92063331604004,-43.184906005859375,,"trusted category, sample-audited clean",Rio de Janeiro,ok
overture:Centro da Memória da Eletricidade no Brasil:-22.89855:-43.17907,Centro da Memória da Eletricidade no Brasil,history_museum,overture,-22.89855194091797,-43.179073333740234,,"trusted category, sample-audited clean",Rio de Janeiro,ok
overture:Complexo de Bondes de Santa Teresa:-22.92012:-43.18587,Complexo de Bondes de Santa Teresa,history_museum,overture,-22.920120239257812,-43.18587112426758,,"trusted category, sample-audited clean",Rio de Janeiro,ok
overture:Espaço Cultural Libanês:-22.95152:-43.18903,Espaço Cultural Libanês,history_museum,overture,-22.951520919799805,-43.18903350830078,,"trusted category, sample-audited clean",Rio de Janeiro,ok
overture:Espaço Cultural Trem do Corcovado:-22.93989:-43.20326,Espaço Cultural Trem do Corcovado,history_museum,overture,-22.939891815185547,-43.2032585144043,,"trusted category, sample-audited clean",Rio de Janeiro,ok
overture:Forte Duque de Caxias:-22.96197:-43.16481,Forte Duque de Caxias,history_museum,overture,-22.961973190307617,-43.1648063659668,,"trusted category, sample-audited clean",Rio de Janeiro,ok
overture:Forte de Copacabana Rio de Janiero:-22.98367:-43.21163,Forte de Copacabana Rio de Janiero,history_museum,overture,-22.983673095703125,-43.211631774902344,,"trusted category, sample-audited clean",Rio de Janeiro,ok
overture:Historico da espanha:-22.90984:-43.17579,Historico da espanha,history_museum,overture,-22.909835815429688,-43.175785064697266,,"trusted category, sample-audited clean",Rio de Janeiro,ok
overture:Igreja Nossa Senhora do Rosário e São Benedito dos Homens Pretos - RJ:-22.89030:-43.23451,Igreja Nossa Senhora do Rosário e São Benedito dos Homens Pretos - RJ,history_museum,overture,-22.890295028686523,-43.23451232910156,,"trusted category, sample-audited clean",Rio de Janeiro,ok
overture:Instituto Histórico e Geográfico Brasileiro:-22.91463:-43.17657,Instituto Histórico e Geográfico Brasileiro,history_museum,overture,-22.914628982543945,-43.176570892333984,,"trusted category, sample-audited clean",Rio de Janeiro,ok
overture:Instituto de Pesquisa e Memória Pretos Novos (IPN):-22.89598:-43.19291,Instituto de Pesquisa e Memória Pretos Novos (IPN),history_museum,overture,-22.89597511291504,-43.192909240722656,,"trusted category, sample-audited clean",Rio de Janeiro,ok
overture:Jardim Histórico do Museu da República:-22.87331:-43.31144,Jardim Histórico do Museu da República,history_museum,overture,-22.873306274414062,-43.31143569946289,,"trusted category, sample-audited clean",Rio de Janeiro,ok
overture:MUHCAB Museu da História e da Cultura Afro-Brasileira:-22.89623:-43.19428,MUHCAB Museu da História e da Cultura Afro-Brasileira,history_museum,overture,-22.89622688293457,-43.19428253173828,,"trusted category, sample-audited clean",Rio de Janeiro,ok
overture:Marechal Rondon:-22.85867:-43.38824,Marechal Rondon,history_museum,overture,-22.858673095703125,-43.38823699951172,,"trusted category, sample-audited clean",Rio de Janeiro,ok
overture:Mast:-22.89592:-43.22304,Mast,history_museum,overture,-22.895915985107422,-43.22304153442383,,"trusted category, sample-audited clean",Rio de Janeiro,ok
overture:Memorial Bernardo Monteverde:-22.91124:-43.17794,Memorial Bernardo Monteverde,history_museum,overture,-22.911237716674805,-43.17793655395508,,"trusted category, sample-audited clean",Rio de Janeiro,ok
overture:Memorial da Humanidade Ipharj:-22.81941:-43.39516,Memorial da Humanidade Ipharj,history_museum,overture,-22.81941032409668,-43.39516067504883,,"trusted category, sample-audited clean",Rio de Janeiro,ok
overture:Military Museum Conde de Linhares:-22.90490:-43.21927,Military Museum Conde de Linhares,history_museum,overture,-22.904897689819336,-43.21927261352539,,"trusted category, sample-audited clean",Rio de Janeiro,ok
overture:Museu Aeroterrestre:-22.85926:-43.38924,Museu Aeroterrestre,history_museum,overture,-22.859264373779297,-43.38923645019531,,"trusted category, sample-audited clean",Rio de Janeiro,ok
overture:Museu Arqueológico e Histórico de Lima:-23.02842:-43.47789,Museu Arqueológico e Histórico de Lima,history_museum,overture,-23.028419494628906,-43.47789001464844,,"trusted category, sample-audited clean",Rio de Janeiro,ok
overture:Museu Cidade Olímpica:-22.89457:-43.29445,Museu Cidade Olímpica,history_museum,overture,-22.894573211669922,-43.29444885253906,,"trusted category, sample-audited clean",Rio de Janeiro,ok
overture:Museu Do Passo Imperial:-22.83699:-43.28207,Museu Do Passo Imperial,history_museum,overture,-22.836990356445312,-43.282073974609375,,"trusted category, sample-audited clean",Rio de Janeiro,ok
overture:Museu Histórico Nacional:-22.90583:-43.16966,Museu Histórico Nacional,history_museum,overture,-22.905832290649414,-43.16965866088867,,"trusted category, sample-audited clean",Rio de Janeiro,ok
overture:Museu Histórico da Cidade RJ:-22.89843:-43.34912,Museu Histórico da Cidade RJ,history_museum,overture,-22.898433685302734,-43.34912109375,,"trusted category, sample-audited clean",Rio de Janeiro,ok
overture:Museu Histórico da Cidade do Rio de Janeiro (MHCRJ):-22.98046:-43.24163,Museu Histórico da Cidade do Rio de Janeiro (MHCRJ),history_museum,overture,-22.98046112060547,-43.24163055419922,,"trusted category, sample-audited clean",Rio de Janeiro,ok
overture:Museu Histórico da Cidade do Rio de Janeiro - Gávea:-22.97869:-43.24475,Museu Histórico da Cidade do Rio de Janeiro - Gávea,history_museum,overture,-22.97868537902832,-43.244747161865234,,"trusted category, sample-audited clean",Rio de Janeiro,ok
overture:Museu Histórico do Exército:-22.98578:-43.18667,Museu Histórico do Exército,history_museum,overture,-22.98578453063965,-43.186668395996094,,"trusted category, sample-audited clean",Rio de Janeiro,ok
overture:Museu Histórico e Diplomático:-22.90347:-43.18834,Museu Histórico e Diplomático,history_museum,overture,-22.90346908569336,-43.18833541870117,,"trusted category, sample-audited clean",Rio de Janeiro,ok
overture:Museu Mac Ibirapuera- São Paulo:-22.92437:-43.25622,Museu Mac Ibirapuera- São Paulo,history_museum,overture,-22.924373626708984,-43.256221771240234,,"trusted category, sample-audited clean",Rio de Janeiro,ok
overture:Museu Mar Praça Mauá:-22.99924:-43.24754,Museu Mar Praça Mauá,history_museum,overture,-22.999235153198242,-43.247535705566406,,"trusted category, sample-audited clean",Rio de Janeiro,ok
overture:Museu da Imigracao da Ilha das Flores:-22.84513:-43.10106,Museu da Imigracao da Ilha das Flores,history_museum,overture,-22.845125198364258,-43.10105895996094,,"trusted category, sample-audited clean",São Gonçalo,outside_boundary
overture:Museu da Justiça de Niterói:-22.89402:-43.11775,Museu da Justiça de Niterói,history_museum,overture,-22.894020080566406,-43.11774826049805,,"trusted category, sample-audited clean",Niterói,outside_boundary
overture:Museu da República (Palácio do Catete):-22.92587:-43.17621,Museu da República (Palácio do Catete),history_museum,overture,-22.925872802734375,-43.17620849609375,,"trusted category, sample-audited clean",Rio de Janeiro,ok
overture:Museu de Cera:-22.89328:-43.19242,Museu de Cera,history_museum,overture,-22.893280029296875,-43.192420959472656,,"trusted category, sample-audited clean",Rio de Janeiro,ok
overture:Museu de Folclore Edison Carneiro:-22.93129:-43.17467,Museu de Folclore Edison Carneiro,history_museum,overture,-22.931289672851562,-43.1746711730957,,"trusted category, sample-audited clean",Rio de Janeiro,ok
overture:Museu de História dos Bombeiros:-22.90880:-43.18766,Museu de História dos Bombeiros,history_museum,overture,-22.908803939819336,-43.18765640258789,,"trusted category, sample-audited clean",Rio de Janeiro,ok
overture:Museu de Sitio Arqueologico da Antiga Se:-22.90390:-43.17582,Museu de Sitio Arqueologico da Antiga Se,history_museum,overture,-22.903898239135742,-43.17581558227539,,"trusted category, sample-audited clean",Rio de Janeiro,ok
overture:Museu do Corpo de Bombeiros:-22.90927:-43.18697,Museu do Corpo de Bombeiros,history_museum,overture,-22.909271240234375,-43.18696975708008,,"trusted category, sample-audited clean",Rio de Janeiro,ok
overture:Museu do Corpo de Fuzileiros Navais:-22.89268:-43.60121,Museu do Corpo de Fuzileiros Navais,history_museum,overture,-22.892683029174805,-43.6012077331543,,"trusted category, sample-audited clean",Rio de Janeiro,ok
overture:Museu do Cárcere:-23.02817:-43.46785,Museu do Cárcere,history_museum,overture,-23.02817153930664,-43.46785354614258,,"trusted category, sample-audited clean",Rio de Janeiro,ok
overture:Museu do Horto:-22.96727:-43.22858,Museu do Horto,history_museum,overture,-22.967267990112305,-43.22857666015625,,"trusted category, sample-audited clean",Rio de Janeiro,ok
overture:Museu do Negro:-22.90431:-43.18052,Museu do Negro,history_museum,overture,-22.90431022644043,-43.18052291870117,,"trusted category, sample-audited clean",Rio de Janeiro,ok
overture:Museu do Primeiro Reinado:-22.90461:-43.21698,Museu do Primeiro Reinado,history_museum,overture,-22.90460968017578,-43.216976165771484,,"trusted category, sample-audited clean",Rio de Janeiro,ok
overture:Museu do Trem:-22.89525:-43.29181,Museu do Trem,history_museum,overture,-22.895246505737305,-43.291805267333984,,"trusted category, sample-audited clean",Rio de Janeiro,ok
overture:Museu do Índio:-22.95186:-43.19106,Museu do Índio,history_museum,overture,-22.95186424255371,-43.191062927246094,,"trusted category, sample-audited clean",Rio de Janeiro,ok
overture:Museu e Centro Cultural da Casa da Moeda do Brasil:-22.90767:-43.18674,Museu e Centro Cultural da Casa da Moeda do Brasil,history_museum,overture,-22.90767478942871,-43.186737060546875,,"trusted category, sample-audited clean",Rio de Janeiro,ok
overture:Palácio das Águias - Museu da República:-22.93322:-43.17540,Palácio das Águias - Museu da República,history_museum,overture,-22.93321990966797,-43.1754035949707,,"trusted category, sample-audited clean",Rio de Janeiro,ok
overture:Palácio do Catete:-22.92589:-43.17620,Palácio do Catete,history_museum,overture,-22.925893783569336,-43.17620086669922,,"trusted category, sample-audited clean",Rio de Janeiro,ok
overture:Sala Histórica do HCA:-22.91820:-43.21218,Sala Histórica do HCA,history_museum,overture,-22.918197631835938,-43.212181091308594,,"trusted category, sample-audited clean",Rio de Janeiro,ok
overture:Submarino-Museu Riachuelo S-22:-22.90047:-43.17464,Submarino-Museu Riachuelo S-22,history_museum,overture,-22.900468826293945,-43.174644470214844,,"trusted category, sample-audited clean",Rio de Janeiro,ok
overture:Sítio Arqueológico Casa dos Pilões:-22.96798:-43.22710,Sítio Arqueológico Casa dos Pilões,history_museum,overture,-22.967981338500977,-43.22710037231445,,"trusted category, sample-audited clean",Rio de Janeiro,ok
overture:Turismo Cultural no Bairro Imperial de São Cristóvão:-22.90526:-43.22335,Turismo Cultural no Bairro Imperial de São Cristóvão,history_museum,overture,-22.905258178710938,-43.223350524902344,,"trusted category, sample-audited clean",Rio de Janeiro,ok
overture:Acueducto Carioca:-22.91260:-43.17985,Acueducto Carioca,landmark_and_historical_building,overture,-22.91259765625,-43.17985153198242,,historic Carioca Aqueduct (Arcos da Lapa),Rio de Janeiro,ok
overture:Apoteose:-22.91307:-43.19578,Apoteose,landmark_and_historical_building,overture,-22.913070678710938,-43.19578170776367,,"Praça da Apoteose, Carnival parade finish monument square",Rio de Janeiro,ok
overture:Aqueduto da Carioca:-22.91260:-43.17985,Aqueduto da Carioca,landmark_and_historical_building,overture,-22.91259765625,-43.17985153198242,,historic Carioca Aqueduct (Arcos da Lapa),Rio de Janeiro,ok
overture:Arco do Teles:-22.86372:-43.37260,Arco do Teles,landmark_and_historical_building,overture,-22.863719940185547,-43.37260055541992,,colonial-era heritage arcade in Centro,Rio de Janeiro,ok
overture:Arcos Da Lapa - Vida Boemia Do Rio De Janeiro:-22.91295:-43.18325,Arcos Da Lapa - Vida Boemia Do Rio De Janeiro,landmark_and_historical_building,overture,-22.912952423095703,-43.18324661254883,,historic Lapa Arches aqueduct/monument,Rio de Janeiro,ok
overture:Arcos da Lapa:-22.91285:-43.17978,Arcos da Lapa,landmark_and_historical_building,overture,-22.912853240966797,-43.179779052734375,,historic Lapa Arches aqueduct/monument,Rio de Janeiro,ok
overture:Armazem da Utopia:-22.89419:-43.19883,Armazem da Utopia,landmark_and_historical_building,overture,-22.894193649291992,-43.19882583618164,,"known cultural events venue in converted warehouse, Gamboa",Rio de Janeiro,ok
overture:Baianas da Estação Primeira de Mangueira:-22.90352:-43.24060,Baianas da Estação Primeira de Mangueira,landmark_and_historical_building,overture,-22.903520584106445,-43.240596771240234,,tribute to the Baianas of the historic Mangueira samba school,Rio de Janeiro,ok
overture:Cais do Valongo:-22.89665:-43.18717,Cais do Valongo,landmark_and_historical_building,overture,-22.896648406982422,-43.187171936035156,,"Valongo Wharf, UNESCO World Heritage archaeological site",Rio de Janeiro,ok
overture:Capela de Santa Bárbara:-22.93829:-43.13165,Capela de Santa Bárbara,landmark_and_historical_building,overture,-22.93828582763672,-43.131649017333984,,historic chapel,Niterói,outside_boundary
overture:Casarão Cultural dos Arcos:-22.91343:-43.18073,Casarão Cultural dos Arcos,landmark_and_historical_building,overture,-22.913434982299805,-43.18073272705078,,named cultural center/heritage mansion,Rio de Janeiro,ok
